Division,National Section ID,Section Number,National Subsection ID,Subsection Number,National Article Title,National Sentence Number,National Sentence Text
B,ep001029.20,9.2,ep001029.20.12,9.20.12,Corbelling,es002741,The units referred to in es002740 shall be corbelled so that the horizontal projection of any unit does not exceed 25 mm and the total projection does not exceed one third of the total wall thickness.
B,ep001029.20,9.2,ep001029.20.12,9.20.12,Corbelling for Cavity Walls,es002742,Cavity walls of greater thickness than the foundation wall on which they rest shall not be corbelled but may project 25 mm over the outer face of the foundation wall disregarding parging.
B,ep001029.20,9.2,ep001029.20.12,9.20.12,Corbelling for Cavity Walls,es002743,"Where the foundation wall referred to in es002742 is unit masonry, it is permitted to be corbelled to meet flush with the inner face of a cavity wall provided the projection of each course does not exceed half the height or one third the thickness of the corbelled unit, and the total corbel does not exceed one third of the foundation wall thickness. (See en000311.)"
B,ep001029.20,9.2,ep001029.20.12,9.20.12,Corbelling for Masonry Veneer,es002744,"Masonry veneer resting on a bearing support shall not project more than 25 mm beyond the supporting base where the veneer is not less than 90 mm thick, and 12 mm beyond the supporting base where the veneer is less than 90 mm thick."
B,ep001029.20,9.2,ep001029.20.12,9.20.12,Corbelling for Masonry Veneer,es002745,"In the case of rough stone veneer, the projection, measured as the average projection of the stone units, shall not exceed one-third the bed width beyond the supporting base."
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Materials for Flashing,es002746,Materials used for flashing shall conform to et000185
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Materials for Flashing,es002747,Aluminum flashing in contact with masonry or concrete shall be effectively coated or separated from the masonry or concrete by an impervious membrane.
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Fastening of Flashing,es002748,"Fastening devices for flashing shall be corrosion-resistant and, where metal flashing is used, shall be compatible with the flashing with respect to galvanic action."
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Location of Flashing,es002749,"Flashing shall be installed in masonry and masonry veneer walls beneath jointed masonry window sills, over the back and top of parapet walls, over the heads of glass block panels, beneath weep holes, and over the heads of window or door openings in exterior walls when the vertical distance between the top of a window or door frame and the bottom edge of the eave exceeds one-quarter of the horizontal eave overhang."
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Extension of Flashing,es002750,"When installed beneath jointed masonry window sills or over the heads of openings, flashing shall extend from the front edge of the masonry up behind the sill or lintel."
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Flashing for Weep Holes in Masonry/Masonry Walls,es002751,"Flashing beneath weep holes in cavity walls and masonry veneer/masonry backing walls shall be bedded not less than 25 mm in the inside wythe, extend to not less than 5 mm beyond the outer face of the building element below the flashing, and be installed with a nominally horizontal slope toward the outside wythe."
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Flashing for Weep Holes in Masonry Veneer,es002752,Flashing beneath weep holes in masonry veneer over masonry backing walls shall conform to the flashing requirements for cavity walls and masonry veneer/masonry backing walls in Article ea001385
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Flashing for Weep Holes in Masonry Veneer,es002753,Flashing beneath weep holes in masonry veneer over wood-frame walls shall be installed so that it extends from a point not less than 5 mm beyond the outer face of the building element below the flashing to a point 150 mm up the wood-frame wall.
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Flashing for Weep Holes in Masonry Veneer,es002754,"Where the frame wall is sheathed with a sheathing membrane, a non-wood-based rigid exterior insulating sheathing or a semi-rigid insulating sheathing with an integral sheathing membrane, the flashing shall be installed behind the sheathing membrane or insulating sheathing."
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Flashing for Weep Holes in Masonry Veneer,es002755,Flashing described in es002753 is permitted to conform to the requirements for concealed flashing in et000185
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Flashing Joints,es002756,Joints in flashing shall be made watertight.
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Required Weep Holes,es002757,"Weep holes spaced not more than 800 mm apart shall be provided at the bottom of cavities in cavity walls, and cavities or air spaces in masonry veneer walls."
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Required Weep Holes,es002758,The cavities or air spaces described in es002757 shall include those above lintels over window and door openings required to be flashed in conformance with ea001383
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Protection of Interior Finish,es002759,"Except as provided in es002761, where the interior finish of the exterior walls of a building is a type that may be damaged by moisture, exterior masonry walls, other than cavity walls or walls that are protected for their full height by a roof of a carport or porch, shall be covered on the interior surface with sheathing membrane conforming to cgsb-51.32 lapped not less than 100 mm at the joints."
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Protection of Interior Finish,es002760,"In situations described in es002759, flashing shall be provided where water will accumulate, to lead it to the exterior."
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Protection of Interior Finish,es002761,"Where insulation that effectively limits the passage of water is applied by a waterproof adhesive or mortar directly to parged masonry, the requirements for sheathing membrane in es002759 do not apply.(See en000312.)"
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Mortar Droppings,es002762,Cavity walls shall be constructed so that mortar droppings are prevented from forming a bridge to allow the passage of rain water across the cavity.
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Caulking at Door and Window Frames,es002763,The junction of door and window frames with masonry shall be caulked in conformance with ep001029.27.4
B,ep001029.20,9.2,ep001029.20.13,9.20.13,Drips beneath Window Sills,es002764,"Where no flashing is installed beneath window sills, such sills shall be provided with a drip not less than 25 mm from the wall surface."
B,ep001029.20,9.2,ep001029.20.14,9.20.14,Laying Temperature of Mortar and Masonry,es002765,Mortar and masonry shall be maintained at a temperature not below 5°C during installation and for not less than 48 h after installation.
B,ep001029.20,9.2,ep001029.20.14,9.20.14,Laying Temperature of Mortar and Masonry,es002766,No frozen material shall be used in mortar mix.
B,ep001029.20,9.2,ep001029.20.14,9.20.14,Protection from Weather,es002767,The top surface of uncompleted masonry exposed to the weather shall be completely covered with a waterproofing material when construction is not in progress.
B,ep001029.20,9.2,ep001029.20.15,9.20.15,Amount of Reinforcement,es002768,"Where reinforcement is required in this Section, masonry walls shall be reinforced horizontally and vertically with steel having a total cross-sectional area of not less than 0.002 times the horizontal cross-sectional area of the wall, so that not less than one-third of the required steel area is installed either horizontally or vertically and the remainder in the other direction."
B,ep001029.20,9.2,ep001029.20.15,9.20.15,Installation Standard,es002769,"Where reinforcement for masonry is required in this Section, it shall be installed in conformance with the requirements for reinforced masonry as contained in csaa371."
B,ep001029.20,9.2,ep001029.20.16,9.20.16,Corrosion Resistance of Connectors,es002770,Carbon steel connectors required to be corrosion-resistant shall be galvanized to at least the minimum standards in et000186
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Thickness of Flat Insulating Concrete Form Walls,es008390,"The thickness of the concrete in flat insulating concrete form walls not in contact with the ground shall be not less than 140 mm, and constant for the entire height of the wall."
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Reinforcement for Flat Insulating Concrete Form Walls,es008391,"Horizontal reinforcement in above-grade flat insulating concrete form walls shall consist of one 10M bar placed not more than 300 mm from the top of the wall, and 10M bars at 600 mm o.c., and be placed in the middle third of the wall section."
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Reinforcement for Flat Insulating Concrete Form Walls,es008392,"Vertical reinforcement in above-grade flat insulating concrete form walls shall consist of 10M bars at 400 mm o.c., and be placed in the middle third of the wall section."
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Reinforcement for Flat Insulating Concrete Form Walls,es008393,Vertical reinforcement required by es008392 and interrupted by wall openings shall be placed not more than 600 mm from each side of the opening.
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Openings in Non-Loadbearing Flat Insulating Concrete Form Walls,es008394,No openings shall occur within 1 200 mm of interior and exterior corners of exterior non-loadbearing flat insulating concrete form walls.
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Openings in Non-Loadbearing Flat Insulating Concrete Form Walls,es008395,Portions of walls above openings in non-loadbearing flat insulating concrete form walls shall have a minimum depth of concrete of no less than 200 mm across the width of the opening.
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Openings in Non-Loadbearing Flat Insulating Concrete Form Walls,es008396,Openings that are more than 600 mm but not more than 3 000 mm in width in non-loadbearing flat insulating concrete form walls shall be reinforced at the top and bottom with one 10M bar.
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Openings in Non-Loadbearing Flat Insulating Concrete Form Walls,es008397,Openings more than 3 000 mm in width in non-loadbearing flat insulating concrete form walls shall be reinforced on all four sides with two 10M bars.
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Openings in Non-Loadbearing Flat Insulating Concrete Form Walls,es008398,Reinforcing bars described in Sentences es008396 and es008397 shall extend 600 mm beyond the edges of the opening.
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Openings in Non-Loadbearing Flat Insulating Concrete Form Walls,es008399,The cumulative width of openings in non-loadbearing flat insulating concrete form walls shall not make up more than 70% of the length of any wall.
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Openings in Loadbearing Flat Insulating Concrete Form Walls,es016075,No openings shall occur within 1 200 mm of interior and exterior corners of exterior loadbearing flat insulating concrete form walls.
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Openings in Loadbearing Flat Insulating Concrete Form Walls,es008400,"In loadbearing flat insulating concrete form walls, lintels shall be provided over all openings wider than 900 mm."
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Openings in Loadbearing Flat Insulating Concrete Form Walls,es008401,"Lintels described in es008400 shall be constructed in accordance with Span Table et001077, et001078 or et001079."
B,ep001029.20,9.2,ep001029.20.17,9.20.17,Openings in Loadbearing Flat Insulating Concrete Form Walls,es008402,Lintels described in es008400 over openings wider than 1 200 mm shall be reinforced for shear with 10M stirrups at a maximum spacing of half the distance from the bottom reinforcing bar to the top of the lintel.
